; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
randfragment_2130_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:48571033:48571737:D	cluster_3	D	266	291	6.2
randfragment_2131_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:74278970:74279460:D	cluster_3	R	151	176	2.0
randfragment_2132_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:119210738:119211270:R	cluster_3	D	159	184	3.0
randfragment_2133_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:133142464:133142866:R	cluster_3	R	27	52	-7.1
randfragment_2134_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:123954094:123954609:D	cluster_3	R	54	79	-4.4
randfragment_2135_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:40796490:40797018:D	cluster_3	R	225	250	5.6
randfragment_2136_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:2374397:2374674:R	cluster_3	D	150	175	2.4
randfragment_2137_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:21583501:21583803:D	cluster_3	D	188	213	-0.6
randfragment_2138_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167247.2:2577029:2577544:D	cluster_3	R	429	454	-4.9
randfragment_2139_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187552.1:33560:33949:R	cluster_3	R	237	262	1.2
randfragment_2140_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:98812416:98812784:R	cluster_3	D	321	346	1.2
randfragment_2141_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:38069997:38070294:D	cluster_3	R	23	48	5.5
randfragment_2142_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:2346809:2347551:R	cluster_3	D	648	673	-1.7
randfragment_2143_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:36570726:36571061:R	cluster_3	D	213	238	-0.4
randfragment_2144_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:74676725:74677326:D	cluster_3	R	498	523	-7.8
randfragment_2145_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:36460477:36460802:D	cluster_3	D	173	198	2.0
randfragment_2146_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:69563021:69563383:D	cluster_3	D	48	73	-1.5
randfragment_2147_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:124017001:124017555:R	cluster_3	D	329	354	-0.9
randfragment_2148_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:190389722:190390275:R	cluster_3	D	78	103	-1.3
randfragment_2149_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:4450082:4450548:R	cluster_3	.	0	0	-1000000.0
randfragment_2150_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:82765787:82766173:R	cluster_3	R	176	201	-10.4
randfragment_2151_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:56389789:56390302:R	cluster_3	R	156	181	-10.2
randfragment_2152_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:86971715:86972186:R	cluster_3	R	430	455	-3.4
randfragment_2153_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:220419716:220420059:D	cluster_3	R	317	342	1.6
randfragment_2154_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:65663270:65663721:D	cluster_3	D	390	415	-4.3
randfragment_2155_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:15282578:15283042:R	cluster_3	R	263	288	-9.0
randfragment_2156_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:80706077:80706544:D	cluster_3	D	227	252	-4.7
randfragment_2157_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:205670821:205671271:D	cluster_3	D	106	131	-2.8
randfragment_2158_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:25998346:25998814:D	cluster_3	D	180	205	1.6
randfragment_2159_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:162114665:162115016:R	cluster_3	D	30	55	-10.8
randfragment_2160_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:107201634:107201975:D	cluster_3	D	278	303	-4.6
randfragment_2161_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:45776990:45777284:R	cluster_3	D	39	64	-7.3
randfragment_2162_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:171412725:171413213:D	cluster_3	R	385	410	-1.5
randfragment_2163_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:70640807:70641204:D	cluster_3	R	144	169	-3.1
randfragment_2164_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:69122676:69123146:R	cluster_3	D	129	154	-6.4
randfragment_2165_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:121177472:121177928:D	cluster_3	R	256	281	3.3
randfragment_2166_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_012132915.1:259480:259846:D	cluster_3	R	294	319	-8.0
randfragment_2167_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:184886733:184887141:R	cluster_3	D	316	341	7.7
randfragment_2168_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:11659973:11660405:R	cluster_3	R	107	132	-7.4
randfragment_2169_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:98183809:98184105:D	cluster_3	R	262	287	-0.9
randfragment_2170_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:133068173:133068531:R	cluster_3	.	0	0	-1000000.0
randfragment_2171_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:69506701:69507160:D	cluster_3	R	14	39	6.1
randfragment_2172_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_113891.3:47236:47760:R	cluster_3	D	129	154	2.1
randfragment_2173_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:120714275:120715056:D	cluster_3	D	11	36	-2.0
randfragment_2174_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:122121967:122122284:R	cluster_3	D	273	298	0.5
randfragment_2175_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:23527256:23527619:R	cluster_3	D	39	64	3.9
randfragment_2176_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:7498782:7499250:R	cluster_3	D	159	184	-1.1
randfragment_2177_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:29414768:29415251:R	cluster_3	.	0	0	-1000000.0
randfragment_2178_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187578.1:375899:376501:D	cluster_3	D	78	103	-1.2
randfragment_2179_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:30956903:30957960:R	cluster_3	R	185	210	-0.6
randfragment_2180_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:121054547:121054854:D	cluster_3	R	264	289	-8.4
randfragment_2181_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:27368663:27369042:R	cluster_3	D	187	212	0.9
randfragment_2182_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:66858292:66858801:R	cluster_3	D	392	417	4.5
randfragment_2183_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:91087369:91087734:R	cluster_3	R	340	365	3.5
randfragment_2184_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:92008664:92009112:D	cluster_3	D	42	67	-4.1
randfragment_2185_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:115885808:115886333:R	cluster_3	R	53	78	-2.5
randfragment_2186_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:72691428:72691838:D	cluster_3	R	211	236	-6.3
randfragment_2187_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:88831963:88832349:R	cluster_3	D	78	103	-8.5
randfragment_2188_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:35931846:35932294:D	cluster_3	D	282	307	-4.0
randfragment_2189_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:122611585:122612496:R	cluster_3	R	333	358	4.3
randfragment_2190_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:120920891:120921348:R	cluster_3	D	240	265	9.3
randfragment_2191_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:171719632:171720125:R	cluster_3	R	13	38	-11.3
randfragment_2192_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:21945344:21945729:R	cluster_3	R	224	249	-10.0
randfragment_2193_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:26040866:26041272:D	cluster_3	D	57	82	-2.5
randfragment_2194_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:16335685:16336082:R	cluster_3	D	234	259	-8.0
randfragment_2195_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:17098415:17099131:D	cluster_3	D	453	478	-0.2
randfragment_2196_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:15264018:15264587:D	cluster_3	.	0	0	-1000000.0
randfragment_2197_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:51488672:51488960:R	cluster_3	R	215	240	2.6
randfragment_2198_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:186920719:186921092:D	cluster_3	D	255	280	-7.7
randfragment_2199_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:13866707:13867606:R	cluster_3	D	634	659	-5.0
randfragment_2200_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:43735971:43736521:R	cluster_3	R	95	120	-2.4
randfragment_2201_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:40090779:40091234:R	cluster_3	D	253	278	1.8
randfragment_2202_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:101856663:101857029:R	cluster_3	R	284	309	-0.2
randfragment_2203_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:151120579:151121288:D	cluster_3	D	321	346	1.0
randfragment_2204_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:116544228:116544594:R	cluster_3	R	174	199	2.2
randfragment_2205_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:114183436:114183806:D	cluster_3	R	315	340	-12.5
randfragment_2206_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:29381596:29382192:R	cluster_3	D	440	465	-1.7
randfragment_2207_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:57684773:57685342:D	cluster_3	R	415	440	-13.6
randfragment_2208_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:106860154:106860515:R	cluster_3	R	111	136	-4.7
randfragment_2209_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:28752209:28753085:D	cluster_3	D	537	562	1.3
randfragment_2210_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:106105289:106105930:D	cluster_3	D	294	319	2.2
randfragment_2211_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:132826298:132826690:R	cluster_3	D	259	284	-0.8
randfragment_2212_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:100747768:100748049:D	cluster_3	R	253	278	-6.5
randfragment_2213_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:154804562:154805019:D	cluster_3	R	362	387	2.8
randfragment_2214_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:59834540:59834837:D	cluster_3	R	4	29	-9.3
randfragment_2215_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:70618183:70618512:D	cluster_3	R	276	301	3.1
randfragment_2216_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:76137334:76137644:R	cluster_3	R	258	283	5.7
randfragment_2217_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:139004314:139004729:R	cluster_3	R	126	151	1.0
randfragment_2218_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:70051536:70051876:D	cluster_3	R	232	257	-6.4
randfragment_2219_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:19717790:19718419:D	cluster_3	R	465	490	2.3
randfragment_2220_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:71879065:71879578:R	cluster_3	D	413	438	-8.5
randfragment_2221_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:13255093:13255362:D	cluster_3	R	190	215	-3.9
randfragment_2222_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:114619219:114619752:D	cluster_3	D	445	470	-11.1
randfragment_2223_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:41607656:41608195:D	cluster_3	D	150	175	0.1
randfragment_2224_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000021.9:17376587:17377203:D	cluster_3	D	178	203	1.0
randfragment_2225_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:27297698:27298709:R	cluster_3	.	0	0	-1000000.0
randfragment_2226_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:15623209:15623732:D	cluster_3	R	252	277	-3.6
randfragment_2227_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:29672080:29672533:R	cluster_3	R	337	362	-2.2
randfragment_2228_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:115337723:115338020:R	cluster_3	R	208	233	10.5
randfragment_2229_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:106206983:106207417:R	cluster_3	R	191	216	-0.4
randfragment_2230_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:224313883:224314389:R	cluster_3	D	475	500	1.0
randfragment_2231_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:27316079:27316596:R	cluster_3	D	158	183	-9.4
randfragment_2232_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:102979075:102979420:R	cluster_3	D	9	34	-5.9
randfragment_2233_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:41324813:41325360:R	cluster_3	R	135	160	4.9
randfragment_2234_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:71883551:71884024:R	cluster_3	R	302	327	-9.0
randfragment_2235_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:44109275:44109684:D	cluster_3	R	140	165	-7.9
randfragment_2236_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003571061.2:682482:683139:D	cluster_3	D	632	657	5.6
randfragment_2237_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:90123642:90124307:R	cluster_3	D	609	634	-11.6
randfragment_2238_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:12167874:12168353:R	cluster_3	R	282	307	-9.0
randfragment_2239_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167246.2:605441:605848:R	cluster_3	D	378	403	4.5
randfragment_2240_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791777.1:1855537:1855880:R	cluster_3	D	124	149	-7.8
randfragment_2241_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:74614242:74614752:D	cluster_3	R	482	507	9.3
randfragment_2242_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:64788629:64789076:R	cluster_3	D	168	193	-2.8
randfragment_2243_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:88919179:88919634:R	cluster_3	D	357	382	-2.9
randfragment_2244_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:501897:502219:R	cluster_3	.	0	0	-1000000.0
randfragment_2245_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:110292898:110293404:R	cluster_3	D	101	126	4.5
randfragment_2246_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:55706898:55707204:D	cluster_3	R	151	176	-4.1
randfragment_2247_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003315970.2:80142:80733:D	cluster_3	R	258	283	-0.1
randfragment_2248_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:76321154:76321658:D	cluster_3	R	126	151	3.3
randfragment_2249_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:65210792:65211607:R	cluster_3	D	413	438	6.7
randfragment_2250_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:18053515:18053904:D	cluster_3	D	141	166	-10.3
randfragment_2251_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:78708414:78709006:R	cluster_3	R	10	35	-0.5
randfragment_2252_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:33058510:33059013:D	cluster_3	D	379	404	6.1
randfragment_2253_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:109468647:109468918:D	cluster_3	D	103	128	-4.8
randfragment_2254_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:30132474:30132984:D	cluster_3	D	19	44	-8.4
randfragment_2255_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:1850477:1850922:D	cluster_3	D	150	175	5.4
randfragment_2256_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:66232792:66233267:D	cluster_3	R	56	81	0.2
randfragment_2257_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:23641651:23642018:D	cluster_3	R	70	95	-7.1
randfragment_2258_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:40742657:40743057:D	cluster_3	R	371	396	-1.9
randfragment_2259_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:24737093:24737509:D	cluster_3	R	14	39	-4.8
randfragment_2260_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:24332912:24333204:R	cluster_3	D	196	221	-8.9
randfragment_2261_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:2241289:2241683:R	cluster_3	D	230	255	5.0
randfragment_2262_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:52734012:52734579:R	cluster_3	D	457	482	3.8
randfragment_2263_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:36646608:36647155:R	cluster_3	D	210	235	-2.2
randfragment_2264_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:150339553:150339981:R	cluster_3	D	114	139	-3.5
randfragment_2265_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:140609605:140609955:R	cluster_3	.	0	0	-1000000.0
randfragment_2266_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187394.1:69560:70162:R	cluster_3	D	266	291	-7.0
randfragment_2267_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167246.2:476798:477178:D	cluster_3	R	63	88	-5.9
randfragment_2268_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:105678315:105678641:D	cluster_3	R	173	198	-0.7
randfragment_2269_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:11102236:11102537:D	cluster_3	D	172	197	-12.4
randfragment_2270_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:15560414:15560840:R	cluster_3	D	155	180	-8.4
randfragment_2271_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:187158021:187158444:D	cluster_3	D	23	48	-11.6
randfragment_2272_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187567.1:289580:290025:D	cluster_3	R	369	394	-2.4
randfragment_2273_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:24261099:24261520:R	cluster_3	R	359	384	2.2
randfragment_2274_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:7054232:7054694:R	cluster_3	R	189	214	7.0
randfragment_2275_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:37347570:37348004:D	cluster_3	D	29	54	4.5
randfragment_2276_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:36410005:36410434:D	cluster_3	.	0	0	-1000000.0
randfragment_2277_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:97068772:97069266:D	cluster_3	R	143	168	-3.2
randfragment_2278_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167249.2:1489838:1490497:R	cluster_3	D	36	61	9.3
randfragment_2279_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:16535991:16536396:R	cluster_3	R	8	33	-1.0
randfragment_2280_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:111680648:111681232:D	cluster_3	R	475	500	4.2
randfragment_2281_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:87377314:87377724:D	cluster_3	R	62	87	-6.9
randfragment_2282_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:58419766:58420397:D	cluster_3	D	321	346	-3.6
randfragment_2283_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:50428141:50428512:R	cluster_3	R	115	140	0.0
randfragment_2284_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:112603607:112603998:D	cluster_3	D	314	339	-2.9
randfragment_2285_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:76278699:76279657:R	cluster_3	R	402	427	-2.4
randfragment_2286_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:124518356:124518825:R	cluster_3	D	62	87	2.1
randfragment_2287_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:7484557:7485265:D	cluster_3	R	70	95	2.2
randfragment_2288_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:35450991:35451656:D	cluster_3	D	507	532	2.3
randfragment_1_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:96351407:96351911:D	cluster_1_node_6_3motifs	D	131	141	6.5
randfragment_2_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:55928100:55928575:D	cluster_1_node_6_3motifs	R	199	209	4.5
randfragment_3_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:108626700:108627038:D	cluster_1_node_6_3motifs	D	320	330	2.7
randfragment_4_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:134067969:134068639:D	cluster_1_node_6_3motifs	D	230	240	4.3
randfragment_5_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:78719430:78720015:D	cluster_1_node_6_3motifs	R	69	79	4.4
randfragment_6_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:19559992:19560336:R	cluster_1_node_6_3motifs	.	0	0	-1000000.0
randfragment_7_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167245.2:42222:42583:D	cluster_1_node_6_3motifs	D	123	133	2.7
randfragment_8_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:211436687:211436959:R	cluster_1_node_6_3motifs	D	135	145	1.3
randfragment_9_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:33568486:33569136:D	cluster_1_node_6_3motifs	D	473	483	5.4
randfragment_10_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:172364598:172364896:R	cluster_1_node_6_3motifs	D	36	46	0.1
randfragment_11_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:47923744:47924329:R	cluster_1_node_6_3motifs	D	315	325	8.0
randfragment_12_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:157050337:157050648:R	cluster_1_node_6_3motifs	R	106	116	4.8
randfragment_13_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:41083509:41083919:D	cluster_1_node_6_3motifs	D	161	171	1.3
randfragment_14_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:124716292:124716746:R	cluster_1_node_6_3motifs	D	94	104	3.4
randfragment_15_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:16280232:16280729:R	cluster_1_node_6_3motifs	R	301	311	4.0
randfragment_16_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:32020471:32020929:R	cluster_1_node_6_3motifs	D	195	205	4.1
randfragment_17_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:2447447:2448018:R	cluster_1_node_6_3motifs	.	0	0	-1000000.0
randfragment_18_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003315905.1:131829:132233:R	cluster_1_node_6_3motifs	D	353	363	2.1
randfragment_19_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:21882761:21883335:D	cluster_1_node_6_3motifs	D	371	381	7.4
randfragment_20_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:61833765:61834121:D	cluster_1_node_6_3motifs	D	344	354	3.8
randfragment_21_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:135615329:135615771:R	cluster_1_node_6_3motifs	R	168	178	5.9
randfragment_22_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:218813512:218814457:D	cluster_1_node_6_3motifs	R	10	20	3.5
randfragment_23_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791769.1:112527:112831:R	cluster_1_node_6_3motifs	R	194	204	3.0
randfragment_24_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:150213048:150213527:R	cluster_1_node_6_3motifs	D	255	265	5.2
randfragment_25_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:23874210:23874617:R	cluster_1_node_6_3motifs	R	66	76	2.8
randfragment_26_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:41907724:41908181:D	cluster_1_node_6_3motifs	.	0	0	-1000000.0
randfragment_27_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:130130812:130131431:D	cluster_1_node_6_3motifs	D	39	49	2.7
randfragment_28_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:58877556:58877888:R	cluster_1_node_6_3motifs	D	61	71	4.5
